ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,DELETED
175,Dietary Supplement/Medications/Remedy,Mahasudarshan (Ayurvedic),Arsenic,2,ppm,Shree Baidyanath Ayurved,INDIA,05/17/2011 12:00:00 AM,No
611,Toys/Children's Products,Blue toy car,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/09/2012 12:00:00 AM,No
1346,Religious powder,Kumkuman,Lead,-1,ppm,Y.V.S.,INDIA,02/25/2015 12:00:00 AM,No
1263,Food-Spice,Chili powder,Lead,69,ppm,UNKNOWN OR NOT STATED,BANGLADESH,01/26/2015 12:00:00 AM,No
1290,Food-Spice,Kashmiri Chilly Powder,Lead,-1,ppm,Eastern Condiments Pvt. Ltd.,INDIA,02/25/2015 12:00:00 AM,No
768,Food Other,Rice and lentil,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,03/29/2013 12:00:00 AM,No
270,Dietary Supplement/Medications/Remedy,Shatavari Kalpa (Ayurvedic),Mercury,-1,ppm,The Ayurvedeeya Arkashala Ltd. Satara,INDIA,08/25/2011 12:00:00 AM,No
1203,Food-Spice,Black Pepper,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,09/05/2014 12:00:00 AM,No
1205,Food-Spice,Chilli Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,09/05/2014 12:00:00 AM,No
1250,Dietary Supplement/Medications/Remedy,Ashwagandadi Leha (Ayurvedic),Lead,-1,ppm,Bharath Pharmacy,INDIA,01/15/2015 12:00:00 AM,No
908,Dietary Supplement/Medications/Remedy,Herbal remedy for reproductive health (grayish pellets),Mercury,-1,ppm,UNKNOWN OR NOT STATED,PAKISTAN,09/24/2013 12:00:00 AM,No
963,Dietary Supplement/Medications/Remedy,Gita Madhumehantak Vati (Ayurvedic),Lead,70000,ppm,Gita Bhawan Ayurved Sansthan,INDIA,11/15/2013 12:00:00 AM,No
1491,Cosmetics,Lakme Jewel Sindoor,Lead,-1,ppm,Hindusta Unilever limited,INDIA,05/05/2015 12:00:00 AM,No
1439,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/04/2015 12:00:00 AM,No
859,Dietary Supplement/Medications/Remedy,Shatavar Choorna (Ayurvedic),Mercury,-1,ppm,Patanjali Ayurved Limited,INDIA,07/17/2013 12:00:00 AM,No
97,Food-Spice,Jeera (Cumin),Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/11/2011 12:00:00 AM,No
583,Food-Spice,Shrimp powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,NIGERIA,09/07/2012 12:00:00 AM,No
593,Toys/Children's Products,Power Rangers Super Samurai,Lead,-1,ppm,Power Rangers LLC,CHINA,09/12/2012 12:00:00 AM,No
49,Food-Spice,Black cumin,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/16/2011 12:00:00 AM,No
1256,Food-Spice,Curry Powder,Lead,530,ppm,UNKNOWN OR NOT STATED,BANGLADESH,01/20/2015 12:00:00 AM,No
758,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Arsenic,-1,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,03/29/2013 12:00:00 AM,No
195,Food-Spice,Epazote,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/26/2011 12:00:00 AM,No
421,Food-Spice,Tomato Seasoning Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,SENEGAL,04/10/2012 12:00:00 AM,No
1113,Toys/Children's Products,Toy helicopter,Lead,-1,ppm,Mattel,CHINA,04/23/2014 12:00:00 AM,No
1119,Food-Spice,Georgian spice ('Zaprana' or 'Saffron'),Lead,1.7,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/29/2014 12:00:00 AM,No
840,Dietary Supplement/Medications/Remedy,Rasraj Ras (with gold) (Ayurvedic),Mercury,220000,ppm,Shree Baidyanath Ayurved Bhawan Pvt. Ltd.,INDIA,07/17/2013 12:00:00 AM,No
473,Religious powder,Sindoor (orange powder),Cadmium,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/31/2012 12:00:00 AM,No
771,Food-Spice,Garam Masala,Lead,2.2,ppm,UNKNOWN OR NOT STATED,INDIA,03/29/2013 12:00:00 AM,No
506,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,06/15/2012 12:00:00 AM,No
541,Dietary Supplement/Medications/Remedy,Dietary Supplement for Headaches,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/27/2012 12:00:00 AM,No
409,Food Other,Herb tea,Lead,-1,ppm,UNKNOWN OR NOT STATED,ECUADOR,04/03/2012 12:00:00 AM,No
146,Food-Spice,Curry powder,Lead,1.2,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/28/2011 12:00:00 AM,No
134,Food Other,Brown bark like material,Lead,330,ppm,UNKNOWN OR NOT STATED,CHINA,04/26/2011 12:00:00 AM,No
1190,Food-Spice,Red Pepper Powder,Lead,1100,ppm,UNKNOWN OR NOT STATED,PAKISTAN,08/22/2014 12:00:00 AM,No
873,Food-Candy,Dromec - Hard candy,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/25/2013 12:00:00 AM,No
104,Food-Spice,Cumin powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,04/14/2011 12:00:00 AM,No
864,Toys/Children's Products,Crayon,Lead,-1,ppm,Fun Club,CHINA,07/19/2013 12:00:00 AM,No
1304,Dietary Supplement/Medications/Remedy,Gaisantak Bati (Ayurvedic),Mercury,2.5,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
1388,Dietary Supplement/Medications/Remedy,Rajbati (Gandhak Bati)(Gandhak&Sonth) (Ayurvedic),Arsenic,-1,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
173,Jewelry,Jewelry,Lead,7.5,ppm,Purchase Name,UNKNOWN OR NOT STATED,05/17/2011 12:00:00 AM,No
149,Food Other,Tamarind,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/03/2011 12:00:00 AM,No
577,Food Other,Tango Mini,Lead,-1,ppm,Industrial Surindu S.A.,ECUADOR,09/04/2012 12:00:00 AM,No
345,Food-Candy,Pran Milk Candy,Lead,-1,ppm,Pran Confectionery LTD,BANGLADESH,12/13/2011 12:00:00 AM,No
1153,Toys/Children's Products,Wooden toy,Lead,9.5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/28/2014 12:00:00 AM,No
383,Food-Spice,Chili powder,Lead,5.5,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/01/2012 12:00:00 AM,No
386,Toys/Children's Products,Toy car,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/14/2012 12:00:00 AM,No
567,Dietary Supplement/Medications/Remedy,Five phosph. 6X (Homeopathic),Lead,-1,ppm,Dr. Reckeweg & Co. GmbH,GERMANY,08/22/2012 12:00:00 AM,No
618,Food-Spice,Curry Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,PAKISTAN,10/11/2012 12:00:00 AM,No
1020,Cosmetics,Surma,Lead,730000,ppm,UNKNOWN OR NOT STATED,AFGHANISTAN,01/07/2014 12:00:00 AM,No
1573,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,0.026,ppm,Lanzhou Traditional Herbs,CHINA,12/03/2015 12:00:00 AM,No
297,Food-Spice,Turmeric,Lead,1.9,ppm,UNKNOWN OR NOT STATED,BANGLADESH,09/22/2011 12:00:00 AM,No
509,Food-Spice,Zaprana,Lead,27000,ppm,UNKNOWN OR NOT STATED,GEORGIA,06/15/2012 12:00:00 AM,No
1607,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Arsenic,-1,ppm,Lanzhou Traditional Herbs,CHINA,12/16/2015 12:00:00 AM,No
100,Food-Spice,Dhania (Coriander powder),Lead,2.6,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/11/2011 12:00:00 AM,No
1320,Dietary Supplement/Medications/Remedy,Arogyavardhini Bati (Ayurvedic),Lead,44,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
525,Toys/Children's Products,Toy car,Lead,26,ppm,"2003 Mattel, INC",THAILAND,06/23/2012 12:00:00 AM,No
230,Dietary Supplement/Medications/Remedy,Garbhapal Ras (Ayurvedic),Lead,22000,ppm,UNKNOWN OR NOT STATED,INDIA,06/21/2011 12:00:00 AM,No
534,Food-Spice,Bouillon cubes,Lead,-1,ppm,NESTLE NIGERIA PLC,NIGERIA,07/17/2012 12:00:00 AM,No
699,Food-Spice,Curry Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/25/2013 12:00:00 AM,No
1496,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,05/21/2015 12:00:00 AM,No
788,Food Other,Chocolate,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/21/2013 12:00:00 AM,No
196,Food-Spice,Dried chili pepper,Lead,0.48,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/26/2011 12:00:00 AM,No
423,Food Other,Oat,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,04/10/2012 12:00:00 AM,No
781,Jewelry,Assorted Beads,Lead,-1,ppm,Amscan,UNKNOWN OR NOT STATED,04/11/2013 12:00:00 AM,No
1437,Food-Spice,Chili powder,Lead,34,ppm,UNKNOWN OR NOT STATED,BANGLADESH,03/03/2015 12:00:00 AM,No
271,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Arsenic,59,ppm,Ban Labs Ltd.,INDIA,08/25/2011 12:00:00 AM,No
1249,Dietary Supplement/Medications/Remedy,Calcarea Phosphate,Lead,-1,ppm,Dr. Wilmar Schwabe,INDIA,01/14/2015 12:00:00 AM,No
713,Food-Spice,Chili powder,Lead,9.4,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/14/2013 12:00:00 AM,No
395,Food-Spice,Orange powder,Lead,9.8,ppm,UNKNOWN OR NOT STATED,GEORGIA,03/09/2012 12:00:00 AM,No
957,Dietary Supplement/Medications/Remedy,Gita Madhumehantak Vati (Ayurvedic),Arsenic,-1,ppm,Gita Bhawan Ayurved Sansthan,INDIA,11/15/2013 12:00:00 AM,No
1475,Dietary Supplement/Medications/Remedy,Herbal tablets,Lead,21,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/26/2015 12:00:00 AM,No
324,Food-Spice,Red Chilli Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/22/2011 12:00:00 AM,No
920,Food-Candy,Powder candy,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,10/17/2013 12:00:00 AM,No
1116,Food-Spice,Georgian spice (Dzeera),Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/29/2014 12:00:00 AM,No
125,Food Other,Dried fish,Lead,2.2,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/19/2011 12:00:00 AM,No
1254,Food-Spice,Roasted lentil powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,01/15/2015 12:00:00 AM,No
1400,Dietary Supplement/Medications/Remedy,Rajahprawartini Bati (Hera Bola&Alua) (Ayurvedic),Arsenic,3.2,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
537,Food-Spice,Tuco orange seasoning,Lead,-1,ppm,Sibarila,PERU,07/18/2012 12:00:00 AM,No
45,Food-Spice,Coriander powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,03/10/2011 12:00:00 AM,No
1507,Toys/Children's Products,Wooden block,Lead,410,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/26/2015 12:00:00 AM,No
907,Dietary Supplement/Medications/Remedy,Herbal remedy for reproductive health (grayish pellets),Lead,420000,ppm,UNKNOWN OR NOT STATED,PAKISTAN,09/24/2013 12:00:00 AM,No
71,Dietary Supplement/Medications/Remedy,Vasant Kusumakar Ras with Gold and Pearl (Ayur),Lead,29,ppm,Dabur India LTD.,INDIA,03/30/2011 12:00:00 AM,No
1324,Dietary Supplement/Medications/Remedy,Agnitundi Bati (Ayurvedic),Arsenic,49,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
921,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/18/2013 12:00:00 AM,No
1465,Dietary Supplement/Medications/Remedy,Herbal powder,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/26/2015 12:00:00 AM,No
298,Food Other,Dried fish,Lead,0.66,ppm,UNKNOWN OR NOT STATED,BANGLADESH,09/22/2011 12:00:00 AM,No
1374,Dietary Supplement/Medications/Remedy,Chitrakadi Bati (Yavachar & Hing) (Ayurvedic),Mercury,3.1,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,02/25/2015 12:00:00 AM,No
654,Food-Candy,Dulces Vero mango,Lead,-1,ppm,elaboradopor confitera Mexicana,MEXICO,11/29/2012 12:00:00 AM,No
696,Food-Spice,Okra seasoning,Lead,5.5,ppm,UNKNOWN OR NOT STATED,MALI,01/15/2013 12:00:00 AM,No
312,Food-Spice,Chili Pepper,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,10/20/2011 12:00:00 AM,No
1315,Dietary Supplement/Medications/Remedy,Brahmi Bati (Ayurvedic),Mercury,2.9,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
350,Food-Spice,Chili powder,Lead,0.78,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/15/2011 12:00:00 AM,No
408,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,PAKISTAN,03/31/2012 12:00:00 AM,No
10,Food-Spice,Powdered red pepper,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,01/19/2011 12:00:00 AM,No
1406,Dietary Supplement/Medications/Remedy,Arshoghni Bati (Ayurvedic),Arsenic,3.9,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,02/25/2015 12:00:00 AM,No
974,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Tang,Cadmium,-1,ppm,Meridian Pro,CHINA,11/15/2013 12:00:00 AM,No
1384,Dietary Supplement/Medications/Remedy,Kankayan Bati (Gulm) (Ayurvedic),Lead,11,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
947,Food-Spice,Yellow brown spice,Lead,1.7,ppm,UNKNOWN OR NOT STATED,PAKISTAN,11/01/2013 12:00:00 AM,No
1522,Toys/Children's Products,Wooden toy flute,Lead,9.1,ppm,UNKNOWN OR NOT STATED,MEXICO,08/28/2015 12:00:00 AM,No
496,Dietary Supplement/Medications/Remedy,Garbhapal Ras (Ayurvedic),Mercury,4400,ppm,Shri Vishwamitra Ayurved Pharmaceuticals PVT LTD,INDIA,06/07/2012 12:00:00 AM,No
573,Toys/Children's Products,Crayon,Lead,0.96,ppm,UNKNOWN OR NOT STATED,CHINA,09/04/2012 12:00:00 AM,No
607,Food-Spice,Black pepper,Lead,-1,ppm,UNKNOWN OR NOT STATED,PAKISTAN,09/27/2012 12:00:00 AM,No
914,Food Other,Pulp of Tamarind,Lead,-1,ppm,Garcia Magaha,MEXICO,10/17/2013 12:00:00 AM,No
439,Food-Spice,Chili powder,Lead,26,ppm,UNKNOWN OR NOT STATED,BANGLADESH,04/30/2012 12:00:00 AM,No
861,Toys/Children's Products,Pencil,Lead,3.2,ppm,UNKNOWN OR NOT STATED,CHINA,07/19/2013 12:00:00 AM,No
437,Jewelry,Blue necklace,Lead,4.1,ppm,UNKNOWN OR NOT STATED,BRAZIL,04/23/2012 12:00:00 AM,No
1577,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Arsenic,2.3,ppm,Lanzhou Traditional Herbs,CHINA,12/03/2015 12:00:00 AM,No
218,Dietary Supplement/Medications/Remedy,Raj Bati (Ayurvedic),Arsenic,4,ppm,Shree Baidyanath Ayurved Bhawan,INDIA,06/13/2011 12:00:00 AM,No
41,Jewelry,Metal charms -butterfly,Lead,870000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/09/2011 12:00:00 AM,No
899,Toys/Children's Products,Squishy blue bear,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,09/04/2013 12:00:00 AM,No
142,Food Other,"Leche galletas (package of sweet crackers, white)",Lead,-1,ppm,Grupo Malla,DOMINICAN REPUBLIC,04/28/2011 12:00:00 AM,No
1145,Food-Spice,Soubala,Lead,-1,ppm,UNKNOWN OR NOT STATED,MALI,06/26/2014 12:00:00 AM,No
1235,Cosmetics,Surma,Lead,720000,ppm,UNKNOWN OR NOT STATED,PAKISTAN,11/20/2014 12:00:00 AM,No
495,Dietary Supplement/Medications/Remedy,Garbhapal Ras (Ayurvedic),Lead,15000,ppm,Shri Vishwamitra Ayurved Pharmaceuticals PVT LTD,INDIA,06/07/2012 12:00:00 AM,No
133,Food-Spice,Coriander powder,Lead,-1,ppm,"Square Consumer Products, Ltd.",BANGLADESH,04/22/2011 12:00:00 AM,No
139,Toys/Children's Products,Copper colored painted ceramics,Lead,25000,ppm,UNKNOWN OR NOT STATED,MEXICO,04/28/2011 12:00:00 AM,No
1000,Food-Spice,Turmeric,Lead,2.8,ppm,UNKNOWN OR NOT STATED,INDIA,12/10/2013 12:00:00 AM,No
1340,Dietary Supplement/Medications/Remedy,Kaishore Guggulu (Ayurvedic),Mercury,0.9,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
638,Religious powder,Sindoor,Lead,16,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/21/2012 12:00:00 AM,No
1596,Food-Spice,Cumin seeds,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,12/11/2015 12:00:00 AM,No
1217,Dietary Supplement/Medications/Remedy,Gulan Chagans Salt (Ayurvedic),Arsenic,1,ppm,UNKNOWN OR NOT STATED,INDIA,09/23/2014 12:00:00 AM,No
346,Food-Candy,Candy,Lead,-1,ppm,Montes Y CIA S.A. DE CV,MEXICO,12/13/2011 12:00:00 AM,No
1033,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Wan,Lead,3,ppm,Lanzhou Traditional Herbs,CHINA,01/15/2014 12:00:00 AM,No
1160,Dietary Supplement/Medications/Remedy,Chavitos,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,08/01/2014 12:00:00 AM,No
189,Food Other,Dried Lily Bulb,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,05/20/2011 12:00:00 AM,No
1087,Cosmetics,Hypprogel Body Cream,Lead,-1,ppm,Picos,COTE D'IVOIRE,04/01/2014 12:00:00 AM,No
967,Dietary Supplement/Medications/Remedy,Madhunashini Vati (Ayurvedic),Lead,11,ppm,Divya Pharmacy,INDIA,11/15/2013 12:00:00 AM,No
1130,Food Other,Orange Blossom Honey,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/22/2014 12:00:00 AM,No
780,Other,Shea Butter,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/11/2013 12:00:00 AM,No
598,Dietary Supplement/Medications/Remedy,Unlabeled powder (Ayurvedic),Arsenic,-1,ppm,UNKNOWN OR NOT STATED,INDIA,09/20/2012 12:00:00 AM,No
1103,Cosmetics,Omic Brightening Cream,Lead,2.4,ppm,UNKNOWN OR NOT STATED,LEBANON,04/01/2014 12:00:00 AM,No
325,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/22/2011 12:00:00 AM,No
1554,Food-Spice,Turmeric root,Lead,0.73,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/07/2015 12:00:00 AM,No
1136,Dietary Supplement/Medications/Remedy,Bo Ying  Compound,Arsenic,-1,ppm,Eu Yan Sang (Hong Kong) Limited,HONG KONG,06/02/2014 12:00:00 AM,No
863,Toys/Children's Products,Crayon,Lead,4.9,ppm,Creative Kids TM,CHINA,07/19/2013 12:00:00 AM,No
1054,Dietary Supplement/Medications/Remedy,Prenatal fish oil,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,02/12/2014 12:00:00 AM,No
137,Food Other,Off-white wood like material for soup,Lead,-1,ppm,Yiyuan,UNKNOWN OR NOT STATED,04/26/2011 12:00:00 AM,No
1429,Religious powder,Holi color - Yellow,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,02/25/2015 12:00:00 AM,No
1133,Tableware/Pottery,White mug,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/22/2014 12:00:00 AM,No
352,Jewelry,Bracelet,Lead,160,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/19/2011 12:00:00 AM,No
331,Food-Spice,Georgian spice (Utsko Suneli),Lead,260,ppm,UNKNOWN OR NOT STATED,GEORGIA,12/05/2011 12:00:00 AM,No
632,Religious powder,Incense,Lead,3.8,ppm,UNKNOWN OR NOT STATED,MOROCCO,10/22/2012 12:00:00 AM,No
1394,Dietary Supplement/Medications/Remedy,Agnitundi Bati (Ayurvedic),Arsenic,9.4,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
712,Food Other,Cheese,Lead,-1,ppm,UNKNOWN OR NOT STATED,MELNESIA,02/07/2013 12:00:00 AM,No
108,Food-Spice,Turmeric powder,Lead,1.5,ppm,UNKNOWN OR NOT STATED,BANGLADESH,04/14/2011 12:00:00 AM,No
1430,Religious powder,Holi color - Yellow,Mercury,-1,ppm,UNKNOWN OR NOT STATED,INDIA,02/25/2015 12:00:00 AM,No
795,Cosmetics,Surma,Lead,530000,ppm,UNKNOWN OR NOT STATED,PAKISTAN,06/07/2013 12:00:00 AM,No
1089,Cosmetics,Dermaline Skin Lighting Cream,Lead,-1,ppm,"Leivon Cosmetics,Inc Division",DOMINICAN REPUBLIC,04/01/2014 12:00:00 AM,No
932,Food Other,Rice,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/22/2013 12:00:00 AM,No
887,Cosmetics,Surma,Lead,630000,ppm,UNKNOWN OR NOT STATED,PAKISTAN,08/23/2013 12:00:00 AM,No
868,Dietary Supplement/Medications/Remedy,Black Dates Tea or Zizphuskernel,Lead,-1,ppm,"Jiangyin Tianjiang Herb Work Co,",CHINA,07/23/2013 12:00:00 AM,No
249,Food-Spice,Garam masala,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,07/14/2011 12:00:00 AM,No
990,Dietary Supplement/Medications/Remedy,Unlabeled capsules (Ayurvedic),Arsenic,-1,ppm,UNKNOWN OR NOT STATED,INDIA,12/10/2013 12:00:00 AM,No
1382,Dietary Supplement/Medications/Remedy,Kankayan Bati (Gulm) (Ayurvedic),Arsenic,2.4,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
1452,Food-Spice,Chili powder,Lead,110,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/18/2015 12:00:00 AM,No
702,Food-Spice,Mix Spices,Lead,-1,ppm,UNKNOWN OR NOT STATED,PAKISTAN,01/25/2013 12:00:00 AM,No
1628,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Arsenic,-1,ppm,Lanzhou Traditional Herbs,CHINA,12/16/2015 12:00:00 AM,No
1042,Food-Spice,Mixed seven spice powder,Lead,1.5,ppm,UNKNOWN OR NOT STATED,IRAN (ISLAMIC REPUBLIC OF),01/17/2014 12:00:00 AM,No
1309,Dietary Supplement/Medications/Remedy,Rajahpravartini Bati (Ayurvedic),Mercury,29,ppm,Shree Baidyanath Ayurved Bahwan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
1433,Food-Spice,Mestka,Lead,-1,ppm,UNKNOWN OR NOT STATED,EGYPT,02/26/2015 12:00:00 AM,No
451,Food-Spice,Turmeric,Lead,-1,ppm,Swad,INDIA,05/11/2012 12:00:00 AM,No
262,Dietary Supplement/Medications/Remedy,Phalasarpis (Ayurvedic),Arsenic,-1,ppm,Ashtavaidyan Thaikkattu Mooss Vaidyaratnam Oushadh,INDIA,08/25/2011 12:00:00 AM,No
224,Religious powder,Incense stick,Lead,14,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/13/2011 12:00:00 AM,No
1246,Food-Spice,Coriander,Lead,-1,ppm,UNKNOWN OR NOT STATED,GEORGIA,01/06/2015 12:00:00 AM,No
666,Religious powder,Bhai Tika,Lead,36,ppm,UNKNOWN OR NOT STATED,INDIA,12/03/2012 12:00:00 AM,No
255,Tableware/Pottery,China Plate,Lead,-1,ppm,Wedgwood,UNITED KINGDOM,07/25/2011 12:00:00 AM,No
504,Cosmetics,Body Lotion,Lead,-1,ppm,UNKNOWN OR NOT STATED,JAPAN,06/08/2012 12:00:00 AM,No
1245,Food-Spice,Curry Powder,Lead,0.81,ppm,UNKNOWN OR NOT STATED,GEORGIA,01/06/2015 12:00:00 AM,No
1132,Food Other,Tea,Lead,0.21,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/22/2014 12:00:00 AM,No
237,Toys/Children's Products,Football,Lead,16,ppm,Multitoys,BRAZIL,06/27/2011 12:00:00 AM,No
1326,Dietary Supplement/Medications/Remedy,Agnitundi Bati (Ayurvedic),Lead,3.5,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
592,Toys/Children's Products,Colored pencil,Lead,2.6,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/12/2012 12:00:00 AM,No
329,Dietary Supplement/Medications/Remedy,Multivitamin,Lead,-1,ppm,SQUARE,BANGLADESH,11/23/2011 12:00:00 AM,No
966,Dietary Supplement/Medications/Remedy,Madhunashini Vati (Ayurvedic),Arsenic,6.1,ppm,Divya Pharmacy,INDIA,11/15/2013 12:00:00 AM,No
166,Food-Spice,Georgian spice,Lead,11000,ppm,UNKNOWN OR NOT STATED,GEORGIA,05/04/2011 12:00:00 AM,No
1241,Food Other,Tender cottage cheese,Lead,-1,ppm,UNKNOWN OR NOT STATED,RUSSIAN FEDERATION,12/18/2014 12:00:00 AM,No
70,Dietary Supplement/Medications/Remedy,Vasant Kusumakar Ras with Gold and Pearl (Ayur),Arsenic,-1,ppm,Dabur India LTD.,INDIA,03/30/2011 12:00:00 AM,No
